index,k
90852,0.19416
258574,0.19416
21043,0.19416
698547,0.19416
257659,0.19416
709255,0.19416
243638,0.19416
121952,0.19416
604120,0.19416
93201,0.19416
498435,0.19416
236663,0.19416
156822,0.19416
14323,0.19416
491046,0.19416
464385,0.19416
258035,0.19416
496404,0.19416
364833,0.19416
174699,0.19416
316625,0.19416
188370,0.19416
653384,0.19416
509367,0.19416
506097,0.19416
411872,0.19416
240294,0.19416
637088,0.19416
561657,0.19416
283062,0.19416
403882,0.19416
558940,0.19416
448364,0.19416
551017,0.19416
96200,0.19416
482085,0.19416
564641,0.19416
134677,0.19416
292159,0.19416
158143,0.19416
145554,0.19416
92265,0.19416
433474,0.19416
220563,0.19416
204634,0.19416
474855,0.19416
538378,0.19416
352492,0.19416
637506,0.19416
274651,0.19416
321747,0.19416
291725,0.19416
19141,0.19416
489976,0.19416
223117,0.19416
385471,0.19416
672789,0.19416
56780,0.19416
11414,0.19416
307871,0.19416
614632,0.19416
25963,0.19416
661198,0.19416
510550,0.19416
429081,0.19416
257880,0.19416
95234,0.19416
437568,0.19416
34096,0.19416
536350,0.19416
543570,0.19416
622043,0.19416
170679,0.19416
680844,0.19416
116475,0.19416
701042,0.19416
462666,0.19416
705786,0.19416
57933,0.19416
488110,0.19416
318340,0.19416
691852,0.19416
7895,0.19416
297001,0.19416
6818,0.19416
31837,0.19416
553644,0.19416
556878,0.19416
297840,0.19416
453989,0.19416
114825,0.19416
300214,0.19416
332222,0.19416
694050,0.19416
462310,0.19416
669712,0.19416
79742,0.19416
429672,0.19416
306089,0.19416
26633,0.19416
269370,0.19416
91846,0.19416
378851,0.19416
223495,0.19416
24226,0.19416
65972,0.19416
611269,0.19416
684161,0.19416
315413,0.19416
393137,0.19416
109169,0.19416
103816,0.19416
424135,0.19416
224394,0.19416
135402,0.19416
179073,0.19416
386544,0.19416
374201,0.19416
296647,0.19416
16258,0.19416
622501,0.19416
455789,0.19416
688684,0.19416
409189,0.19416
269503,0.19416
705541,0.19416
190956,0.19416
103593,0.19416
50553,0.19416
53821,0.19416
603210,0.19416
503727,0.19416
489531,0.19416
649087,0.19416
461185,0.19416
421676,0.19416
572557,0.19416
530191,0.19416
402598,0.19416
167740,0.19416
539324,0.19416
536305,0.19416
456455,0.19416
16921,0.19416
545863,0.19416
714275,0.19416
617022,0.19416
546602,0.19416
38406,0.19416
402150,0.19416
291468,0.19416
305084,0.19416
138466,0.19416
472765,0.19416
97359,0.19416
288059,0.19416
272785,0.19416
370138,0.19416
410980,0.19416
96008,0.19416
472496,0.19416
432917,0.19416
694190,0.19416
43019,0.19416
75814,0.19416
51815,0.19416
56038,0.19416
192844,0.19416
346487,0.19416
676524,0.19416
593195,0.19416
233887,0.19416
204983,0.19416
187276,0.19416
167085,0.19416
21743,0.19416
452260,0.19416
560904,0.19416
626273,0.19416
302211,0.19416
713406,0.19416
24122,0.19416
529131,0.19416
340967,0.19416
587049,0.19416
604613,0.19416
202751,0.19416
125591,0.19416
581466,0.19416
616987,0.19416
344961,0.19416
510812,0.19416
614586,0.19416
291757,0.19416
253927,0.19416
618742,0.19416
321893,0.19416
450463,0.19416
204448,0.19416
634763,0.19416
424989,0.19416
597926,0.19416
275936,0.19416
188312,0.19416
671907,0.19416
479151,0.19416
414126,0.19416
311374,0.19416
166517,0.19416
178922,0.19416
509321,0.19416
47851,0.19416
280460,0.19416
630398,0.19416
514120,0.19416
612430,0.19416
104900,0.19416
373266,0.19416
393850,0.19416
405193,0.19416
455922,0.19416
678795,0.19416
63891,0.19416
131025,0.19416
695725,0.19416
106123,0.19416
110751,0.19416
169311,0.19416
443388,0.19416
533168,0.19416
165805,0.19416
510999,0.19416
368047,0.19416
552153,0.19416
395472,0.19416
656872,0.19416
652755,0.19416
214453,0.19416
615050,0.19416
563393,0.19416
417294,0.19416
218984,0.19416
412093,0.19416
579755,0.19416
210457,0.19416
110352,0.19416
677667,0.19416
328366,0.19416
276805,0.19416
14990,0.19416
583514,0.19416
375138,0.19416
320063,0.19416
162619,0.19416
562826,0.19416
20261,0.19416
643637,0.19416
707550,0.19416
460185,0.19416
382598,0.19416
266497,0.19416
579739,0.19416
28683,0.19416
239917,0.19416
127955,0.19416
210811,0.19416
24245,0.19416
709630,0.19416
304890,0.19416
592014,0.19416
264053,0.19416
2294,0.19416
242656,0.19416
98368,0.19416
446529,0.19416
11751,0.19416
315336,0.19416
97403,0.19416
596794,0.19416
439752,0.19416
711860,0.19416
269279,0.19416
408975,0.19416
287847,0.19416
599849,0.19416
557403,0.19416
670594,0.19416
351272,0.19416
530245,0.19416
263973,0.19416
453972,0.19416
261344,0.19416
446218,0.19416
349314,0.19416
31032,0.19416
7974,0.19416
699413,0.19416
633523,0.19416
410648,0.19416
154497,0.19416
121833,0.19416
656682,0.19416
593904,0.19416
116208,0.19416
235368,0.19416
115382,0.19416
363241,0.19416
408582,0.19416
561793,0.19416
7624,0.19416
610174,0.19416
221071,0.19416
428168,0.19416
436692,0.19416
367685,0.19416
681541,0.19416
157171,0.19416
95764,0.19416
331409,0.19416
663654,0.19416
149739,0.19416
779,0.19416
322806,0.19416
225841,0.19416
380244,0.19416
398923,0.19416
371646,0.19416
700988,0.19416
477006,0.19416
414598,0.19416
363233,0.19416
135510,0.19416
599297,0.19416
181470,0.19416
15934,0.19416
686354,0.19416
189807,0.19416
518050,0.19416
27888,0.19416
649395,0.19416
75699,0.19416
395175,0.19416
290902,0.19416
186104,0.19416
62808,0.19416
109953,0.19416
472190,0.19416
314251,0.19416
2783,0.19416
468435,0.19416
431111,0.19416
474317,0.19416
267345,0.19416
340214,0.19416
524475,0.19416
620584,0.19416
106964,0.19416
534657,0.19416
215496,0.19416
696283,0.19416
289064,0.19416
452421,0.19416
467296,0.19416
578969,0.19416
631126,0.19416
654275,0.19416
564143,0.19416
269745,0.19416
457669,0.19416
460115,0.19416
712458,0.19416
157572,0.19416
293713,0.19416
592653,0.19416
13945,0.19416
510673,0.19416
312176,0.19416
362060,0.19416
606209,0.19416
628627,0.19416
516237,0.19416
564460,0.19416
633285,0.19416
101840,0.19416
636229,0.19416
244871,0.19416
186364,0.19416
122376,0.19416
179007,0.19416
101608,0.19416
673818,0.19416
493392,0.19416
508701,0.19416
122723,0.19416
701713,0.19416
251014,0.19416
424649,0.19416
615657,0.19416
490551,0.19416
465885,0.19416
489138,0.19416
414789,0.19416
264299,0.19416
120889,0.19416
1884,0.19416
433618,0.19416
460891,0.19416
236242,0.19416
386841,0.19416
254826,0.19416
39281,0.19416
711891,0.19416
163649,0.19416
63754,0.19416
125977,0.19416
709441,0.19416
40849,0.19416
479083,0.19416
237786,0.19416
337853,0.19416
347632,0.19416
620810,0.19416
138342,0.19416
498877,0.19416
85723,0.19416
625779,0.19416
477285,0.19416
355640,0.19416
543720,0.19416
340856,0.19416
579281,0.19416
334316,0.19416
606258,0.19416
372619,0.19416
190353,0.19416
544028,0.19416
255817,0.19416
161230,0.19416
175180,0.19416
28344,0.19416
630044,0.19416
707898,0.19416
74939,0.19416
407226,0.19416
354048,0.19416
143329,0.19416
575800,0.19416
386292,0.19416
443814,0.19416
480788,0.19416
274373,0.19416
372332,0.19416
293294,0.19416
170729,0.19416
440786,0.19416
15156,0.19416
46464,0.19416
147892,0.19416
194078,0.19416
40039,0.19416
249130,0.19416
524091,0.19416
37379,0.19416
86099,0.19416
499919,0.19416
444672,0.19416
497807,0.19416
663225,0.19416
167928,0.19416
616842,0.19416
277596,0.19416
440251,0.19416
147468,0.19416
286879,0.19416
9232,0.19416
231015,0.19416
94187,0.19416
597151,0.19416
549868,0.19416
561815,0.19416
176249,0.19416
451155,0.19416
384933,0.19416
184821,0.19416
434295,0.19416
248172,0.19416
57120,0.19416
629408,0.19416
246557,0.19416
149175,0.19416
355170,0.19416
565120,0.19416
274391,0.19416
187048,0.19416
230700,0.19416
671704,0.19416
27220,0.19416
160619,0.19416
653821,0.19416
243685,0.19416
162509,0.19416
534859,0.19416
144591,0.19416
443643,0.19416
320477,0.19416
556009,0.19416
342042,0.19416
619237,0.19416
533351,0.19416
349437,0.19416
592051,0.19416
219186,0.19416
277556,0.19416
272323,0.19416
86314,0.19416
702822,0.19416
382745,0.19416
420148,0.19416
231017,0.19416
127932,0.19416
682473,0.19416
123007,0.19416
222036,0.19416
70539,0.19416
266472,0.19416
666475,0.19416
432553,0.19416
239433,0.19416
225731,0.19416
456264,0.19416
492291,0.19416
355577,0.19416
701949,0.19416
650293,0.19416
18290,0.19416
513772,0.19416
134101,0.19416
12837,0.19416
440303,0.19416
354348,0.19416
238362,0.19416
289802,0.19416
517824,0.19416
679843,0.19416
669025,0.19416
338634,0.19416
398200,0.19416
381922,0.19416
299057,0.19416
290484,0.19416
240374,0.19416
649849,0.19416
706984,0.19416
193509,0.19416
222491,0.19416
354908,0.19416
404926,0.19416
312652,0.19416
194229,0.19416
1802,0.19416
137019,0.19416
463748,0.19416
83894,0.19416
187716,0.19416
129616,0.19416
262816,0.19416
92912,0.19416
506854,0.19416
356161,0.19416
659446,0.19416
322744,0.19416
10258,0.19416
49032,0.19416
651063,0.19416
398119,0.19416
391032,0.19416
280799,0.19416
622132,0.19416
615483,0.19416
81658,0.19416
419522,0.19416
458387,0.19416
566105,0.19416
112830,0.19416
401184,0.19416
62777,0.19416
542551,0.19416
484332,0.19416
391612,0.19416
593849,0.19416
316967,0.19416
562707,0.19416
560709,0.19416
239889,0.19416
557551,0.19416
164183,0.19416
471098,0.19416
40399,0.19416
732,0.19416
392036,0.19416
706773,0.19416
133598,0.19416
273180,0.19416
649504,0.19416
307323,0.19416
586616,0.19416
178116,0.19416
119365,0.19416
375710,0.19416
662715,0.19416
252610,0.19416
457048,0.19416
154001,0.19416
521886,0.19416
546399,0.19416
306224,0.19416
30160,0.19416
680263,0.19416
165868,0.19416
44356,0.19416
78078,0.19416
132551,0.19416
656844,0.19416
174556,0.19416
189262,0.19416
146115,0.19416
248366,0.19416
456519,0.19416
510646,0.19416
645360,0.19416
404851,0.19416
354510,0.19416
90555,0.19416
186575,0.19416
328935,0.19416
138578,0.19416
585573,0.19416
103341,0.19416
238945,0.19416
533314,0.19416
698979,0.19416
133692,0.19416
408347,0.19416
314715,0.19416
385376,0.19416
3649,0.19416
102709,0.19416
313676,0.19416
545036,0.19416
161749,0.19416
296418,0.19416
298886,0.19416
548622,0.19416
120015,0.19416
543586,0.19416
645823,0.19416
208211,0.19416
134505,0.19416
418447,0.19416
691644,0.19416
240839,0.19416
160583,0.19416
23208,0.19416
601899,0.19416
312220,0.19416
292019,0.19416
250273,0.19416
597304,0.19416
37518,0.19416
270100,0.19416
502356,0.19416
54968,0.19416
317745,0.19416
484664,0.19416
499571,0.19416
158865,0.19416
685965,0.19416
535623,0.19416
536947,0.19416
85811,0.19416
101491,0.19416
305641,0.19416
561930,0.19416
711334,0.19416
499520,0.19416
633585,0.19416
140133,0.19416
313179,0.19416
2556,0.19416
538696,0.19416
683933,0.19416
602106,0.19416
397026,0.19416
506975,0.19416
64295,0.19416
569609,0.19416
410818,0.19416
124096,0.19416
633620,0.19416
8815,0.19416
142227,0.19416
182162,0.19416
256352,0.19416
230760,0.19416
332158,0.19416
665132,0.19416
407866,0.19416
591446,0.19416
395049,0.19416
300989,0.19416
268469,0.19416
174905,0.19416
439970,0.19416
62244,0.19416
244065,0.19416
370480,0.19416
399446,0.19416
184144,0.19416
646162,0.19416
391623,0.19416
347442,0.19416
683823,0.19416
442081,0.19416
650387,0.19416
495790,0.19416
611768,0.19416
253175,0.19416
406056,0.19416
204473,0.19416
414160,0.19416
512823,0.19416
44350,0.19416
199946,0.19416
606665,0.19416
458875,0.19416
380914,0.19416
384019,0.19416
446214,0.19416
695017,0.19416
35957,0.19416
285815,0.19416
224451,0.19416
635432,0.19416
91724,0.19416
369726,0.19416
191707,0.19416
209408,0.19416
341395,0.19416
444137,0.19416
309824,0.19416
416545,0.19416
401996,0.19416
529849,0.19416
43569,0.19416
35316,0.19416
620869,0.19416
484690,0.19416
504486,0.19416
202937,0.19416
205993,0.19416
87517,0.19416
510630,0.19416
208176,0.19416
495228,0.19416
224610,0.19416
310832,0.19416
262296,0.19416
30505,0.19416
272225,0.19416
672478,0.19416
595654,0.19416
294635,0.19416
106369,0.19416
632492,0.19416
227134,0.19416
299705,0.19416
321044,0.19416
133976,0.19416
670539,0.19416
474852,0.19416
1399,0.19416
98276,0.19416
27241,0.19416
569624,0.19416
695730,0.19416
294110,0.19416
561736,0.19416
39501,0.19416
166834,0.19416
415287,0.19416
15003,0.19416
43521,0.19416
632954,0.19416
659384,0.19416
534886,0.19416
52976,0.19416
396726,0.19416
578571,0.19416
613961,0.19416
220406,0.19416
582452,0.19416
238605,0.19416
452767,0.19416
332471,0.19416
622369,0.19416
454382,0.19416
670350,0.19416
119868,0.19416
647235,0.19416
107818,0.19416
512307,0.19416
696406,0.19416
184907,0.19416
190509,0.19416
414775,0.19416
209400,0.19416
687392,0.19416
229222,0.19416
216875,0.19416
477605,0.19416
655587,0.19416
605395,0.19416
232517,0.19416
362857,0.19416
499449,0.19416
447123,0.19416
488699,0.19416
197125,0.19416
85126,0.19416
466969,0.19416
305623,0.19416
270505,0.19416
562746,0.19416
337336,0.19416
621597,0.19416
129664,0.19416
631396,0.19416
181618,0.19416
223364,0.19416
145720,0.19416
694466,0.19416
417410,0.19416
233070,0.19416
360947,0.19416
706279,0.19416
319530,0.19416
251591,0.19416
356383,0.19416
371114,0.19416
560154,0.19416
161442,0.19416
299822,0.19416
187847,0.19416
299764,0.19416
430702,0.19416
232208,0.19416
132760,0.19416
46759,0.19416
548478,0.19416
462805,0.19416
545937,0.19416
316613,0.19416
195727,0.19416
570875,0.19416
23316,0.19416
30544,0.19416
8951,0.19416
613687,0.19416
496630,0.19416
633613,0.19416
534688,0.19416
277113,0.19416
181160,0.19416
656749,0.19416
658841,0.19416
708056,0.19416
108910,0.19416
184514,0.19416
402619,0.19416
539956,0.19416
233021,0.19416
154855,0.19416
22110,0.19416
39183,0.19416
671067,0.19416
303951,0.19416
387968,0.19416
517756,0.19416
593375,0.19416
697125,0.19416
572867,0.19416
336436,0.19416
564927,0.19416
53043,0.19416
115846,0.19416
252813,0.19416
714083,0.19416
357526,0.19416
303937,0.19416
690339,0.19416
261470,0.19416
338272,0.19416
597695,0.19416
679693,0.19416
132462,0.19416
698561,0.19416
339759,0.19416
29467,0.19416
686209,0.19416
514040,0.19416
573489,0.19416
593983,0.19416
606004,0.19416
58238,0.19416
568920,0.19416
159839,0.19416
228700,0.19416
109655,0.19416
75691,0.19416
634535,0.19416
223731,0.19416
413199,0.19416
109823,0.19416
21613,0.19416
224863,0.19416
604078,0.19416
39583,0.19416
334888,0.19416
288556,0.19416
506355,0.19416
560820,0.19416
148661,0.19416
146763,0.19416
433832,0.19416
303269,0.19416
35297,0.19416
678784,0.19416
613076,0.19416
536985,0.19416
278441,0.19416
621404,0.19416
375315,0.19416
204499,0.19416
347872,0.19416
423110,0.19416
643482,0.19416
242283,0.19416
179575,0.19416
466997,0.19416
97132,0.19416
442497,0.19416
546248,0.19416
125770,0.19416
46406,0.19416
251163,0.19416
301709,0.19416
340311,0.19416
107245,0.19416
656559,0.19416
366852,0.19416
589738,0.19416
513,0.19416
331456,0.19416
196499,0.19416
228122,0.19416
451619,0.19416
244490,0.19416
524278,0.19416
75210,0.19416
91511,0.19416
570519,0.19416
672845,0.19416
362057,0.19416
136771,0.19416
662674,0.19416
371587,0.19416
42993,0.19416
464077,0.19416
295081,0.19416
703826,0.19416
524018,0.19416
21707,0.19416
479718,0.19416
6977,0.19416
489327,0.19416
257495,0.19416
101904,0.19416
346248,0.19416
544402,0.19416
309350,0.19416
665213,0.19416
310308,0.19416
7848,0.19416
532922,0.19416
448823,0.19416
203386,0.19416
10177,0.19416
414757,0.19416
43404,0.19416
374163,0.19416
488443,0.19416
78021,0.19416
201546,0.19416
206335,0.19416
56543,0.19416
255757,0.19416
476189,0.19416
709675,0.19416
242490,0.19416
210117,0.19416
572725,0.19416
110343,0.19416
81269,0.19416
614884,0.19416
4657,0.19416
472710,0.19416
279409,0.19416
498364,0.19416
102694,0.19416
277532,0.19416
379712,0.19416
404297,0.19416
351215,0.19416
99430,0.19416
648737,0.19416
138987,0.19416
143822,0.19416
331709,0.19416
372254,0.19416
389999,0.19416
383375,0.19416
277330,0.19416
87950,0.19416
129554,0.19416
42696,0.19416
68686,0.19416
161848,0.19416
507451,0.19416
139565,0.19416
133883,0.19416
289380,0.19416
140390,0.19416
517887,0.19416
706828,0.19416
167037,0.19416
438761,0.19416
526036,0.19416
65403,0.19416
116174,0.19416
431999,0.19416
406796,0.19416
146560,0.19416
513489,0.19416
422534,0.19416
566573,0.19416
530674,0.19416
700561,0.19416
111537,0.19416
272419,0.19416
601428,0.19416
144853,0.19416
131360,0.19416
272471,0.19416
481603,0.19416
21974,0.19416
13779,0.19416
601860,0.19416
13934,0.19416
6102,0.19416
694683,0.19416
116319,0.19416
280615,0.19416
690621,0.19416
141254,0.19416
156471,0.19416
19181,0.19416
41996,0.19416
139110,0.19416
329556,0.19416
654113,0.19416
581731,0.19416
459699,0.19416
252384,0.19416
528682,0.19416
33741,0.19416
174281,0.19416
519858,0.19416
343852,0.19416
447290,0.19416
19854,0.19416
503583,0.19416
369603,0.19416
631152,0.19416
617835,0.19416
597105,0.19416
441867,0.19416
88470,0.19416
245774,0.19416
142220,0.19416
175835,0.19416
476963,0.19416
594871,0.19416
254215,0.19416
526000,0.19416
508484,0.19416
508839,0.19416
297577,0.19416
426335,0.19416
201542,0.19416
439510,0.19416
28376,0.19416
172040,0.19416
457061,0.19416
55091,0.19416
322356,0.19416
227644,0.19416
687515,0.19416
655950,0.19416
648366,0.19416
682261,0.19416
573279,0.19416
431808,0.19416
242989,0.19416
491512,0.19416
49135,0.19416
571304,0.19416
348122,0.19416
169143,0.19416
135798,0.19416
259569,0.19416
265200,0.19416
357147,0.19416
681833,0.19416
312764,0.19416
361927,0.19416
599947,0.19416
330762,0.19416
252461,0.19416
702182,0.19416
480142,0.19416
319440,0.19416
64065,0.19416
666505,0.19416
337832,0.19416
347504,0.19416
249605,0.19416
90267,0.19416
620156,0.19416
450811,0.19416
129141,0.19416
602799,0.19416
354380,0.19416
106332,0.19416
103968,0.19416
28273,0.19416
202077,0.19416
627067,0.19416
149741,0.19416
86427,0.19416
313916,0.19416
286017,0.19416
346266,0.19416
557105,0.19416
527361,0.19416
246185,0.19416
668113,0.19416
289321,0.19416
694344,0.19416
650977,0.19416
131146,0.19416
325605,0.19416
192383,0.19416
162325,0.19416
688167,0.19416
455741,0.19416
133959,0.19416
305798,0.19416
193977,0.19416
361904,0.19416
44971,0.19416
13631,0.19416
496522,0.19416
227509,0.19416
523070,0.19416
626340,0.19416
166683,0.19416
18043,0.19416
269741,0.19416
130901,0.19416
411761,0.19416
247948,0.19416
110351,0.19416
594425,0.19416
408087,0.19416
401265,0.19416
381518,0.19416
96892,0.19416
433079,0.19416
430762,0.19416
528686,0.19416
603889,0.19416
51730,0.19416
16094,0.19416
453197,0.19416
673632,0.19416
491410,0.19416
289534,0.19416
312874,0.19416
101121,0.19416
346497,0.19416
215223,0.19416
484429,0.19416
87985,0.19416
557306,0.19416
124845,0.19416
534095,0.19416
497999,0.19416
484284,0.19416
144545,0.19416
105968,0.19416
696610,0.19416
60454,0.19416
262521,0.19416
209705,0.19416
176750,0.19416
362399,0.19416
387592,0.19416
362702,0.19416
419574,0.19416
457220,0.19416
323016,0.19416
551664,0.19416
149642,0.19416
235948,0.19416
623713,0.19416
270680,0.19416
126747,0.19416
52359,0.19416
524070,0.19416
617265,0.19416
574585,0.19416
587334,0.19416
449145,0.19416
431680,0.19416
321173,0.19416
214654,0.19416
708495,0.19416
225654,0.19416
166778,0.19416
471125,0.19416
203455,0.19416
555166,0.19416
360912,0.19416
610591,0.19416
123667,0.19416
325021,0.19416
429629,0.19416
603594,0.19416
55049,0.19416
36107,0.19416
32685,0.19416
336187,0.19416
297566,0.19416
450282,0.19416
472692,0.19416
639948,0.19416
5277,0.19416
179842,0.19416
132080,0.19416
307779,0.19416
34215,0.19416
582104,0.19416
685185,0.19416
42701,0.19416
363144,0.19416
659961,0.19416
463599,0.19416
57716,0.19416
653954,0.19416
42523,0.19416
596652,0.19416
209242,0.19416
704737,0.19416
400062,0.19416
504561,0.19416
648481,0.19416
306361,0.19416
67495,0.19416
542338,0.19416
573192,0.19416
382414,0.19416
409980,0.19416
351043,0.19416
593277,0.19416
345583,0.19416
144841,0.19416
312148,0.19416
217805,0.19416
539075,0.19416
282733,0.19416
39651,0.19416
299821,0.19416
511492,0.19416
38921,0.19416
249961,0.19416
589203,0.19416
528234,0.19416
275729,0.19416
562807,0.19416
350180,0.19416
495736,0.19416
104084,0.19416
685031,0.19416
81163,0.19416
662047,0.19416
593785,0.19416
256638,0.19416
515952,0.19416
300943,0.19416
25302,0.19416
42820,0.19416
167688,0.19416
710754,0.19416
368687,0.19416
115938,0.19416
30200,0.19416
268501,0.19416
691920,0.19416
270344,0.19416
161311,0.19416
356146,0.19416
196570,0.19416
394618,0.19416
344240,0.19416
572305,0.19416
128133,0.19416
375687,0.19416
11119,0.19416
575334,0.19416
703098,0.19416
274769,0.19416
357656,0.19416
264516,0.19416
202458,0.19416
190857,0.19416
666858,0.19416
167514,0.19416
187767,0.19416
635416,0.19416
577402,0.19416
586641,0.19416
269017,0.19416
212818,0.19416
339233,0.19416
684308,0.19416
611093,0.19416
540993,0.19416
113591,0.19416
569803,0.19416
387041,0.19416
300834,0.19416
12214,0.19416
452983,0.19416
570571,0.19416
394897,0.19416
477446,0.19416
25830,0.19416
33775,0.19416
690040,0.19416
531552,0.19416
404675,0.19416
347832,0.19416
364711,0.19416
512517,0.19416
600162,0.19416
642176,0.19416
158651,0.19416
316218,0.19416
143122,0.19416
363466,0.19416
404054,0.19416
404040,0.19416
58125,0.19416
326001,0.19416
617738,0.19416
38496,0.19416
175234,0.19416
313306,0.19416
496643,0.19416
112119,0.19416
228370,0.19416
537156,0.19416
634313,0.19416
166121,0.19416
710841,0.19416
237133,0.19416
124496,0.19416
173294,0.19416
436682,0.19416
561792,0.19416
179883,0.19416
665057,0.19416
668651,0.19416
175566,0.19416
92491,0.19416
176981,0.19416
571724,0.19416
23935,0.19416
248492,0.19416
592310,0.19416
304504,0.19416
561606,0.19416
598697,0.19416
119748,0.19416
19934,0.19416
229695,0.19416
116392,0.19416
9890,0.19416
468302,0.19416
76446,0.19416
229989,0.19416
638046,0.19416
289760,0.19416
384313,0.19416
564200,0.19416
192000,0.19416
310397,0.19416
30745,0.19416
142016,0.19416
541833,0.19416
203893,0.19416
663667,0.19416
530692,0.19416
200486,0.19416
73901,0.19416
268542,0.19416
315617,0.19416
267177,0.19416
568019,0.19416
668324,0.19416
100869,0.19416
451130,0.19416
674861,0.19416
165948,0.19416
597222,0.19416
676046,0.19416
4697,0.19416
577809,0.19416
656338,0.19416
683832,0.19416
1943,0.19416
632294,0.19416
672958,0.19416
320241,0.19416
194585,0.19416
54300,0.19416
694372,0.19416
2031,0.19416
645788,0.19416
429152,0.19416
315016,0.19416
356143,0.19416
531855,0.19416
474751,0.19416
239163,0.19416
118343,0.19416
7632,0.19416
608744,0.19416
642327,0.19416
290237,0.19416
655736,0.19416
41556,0.19416
235010,0.19416
553620,0.19416
609658,0.19416
578333,0.19416
97340,0.19416
345651,0.19416
398340,0.19416
169289,0.19416
169469,0.19416
10157,0.19416
403135,0.19416
207567,0.19416
192290,0.19416
677221,0.19416
346089,0.19416
527581,0.19416
341881,0.19416
455653,0.19416
321688,0.19416
76493,0.19416
254185,0.19416
664928,0.19416
522994,0.19416
193387,0.19416
328299,0.19416
538864,0.19416
273566,0.19416
58578,0.19416
448474,0.19416
223564,0.19416
175492,0.19416
574502,0.19416
160892,0.19416
650345,0.19416
88403,0.19416
273580,0.19416
526768,0.19416
115543,0.19416
60150,0.19416
146528,0.19416
308286,0.19416
691277,0.19416
217255,0.19416
78624,0.19416
181948,0.19416
494928,0.19416
241961,0.19416
284055,0.19416
137290,0.19416
193484,0.19416
483102,0.19416
362645,0.19416
564779,0.19416
424248,0.19416
546195,0.19416
613287,0.19416
140918,0.19416
603571,0.19416
411788,0.19416
235945,0.19416
618550,0.19416
473139,0.19416
131458,0.19416
66925,0.19416
710158,0.19416
159380,0.19416
542562,0.19416
496808,0.19416
72909,0.19416
263046,0.19416
395769,0.19416
347205,0.19416
110791,0.19416
565314,0.19416
50834,0.19416
21748,0.19416
515413,0.19416
564929,0.19416
157542,0.19416
537547,0.19416
72228,0.19416
679300,0.19416
214577,0.19416
599982,0.19416
73410,0.19416
274471,0.19416
26616,0.19416
89264,0.19416
528721,0.19416
479643,0.19416
306836,0.19416
13007,0.19416
300395,0.19416
45107,0.19416
15557,0.19416
636027,0.19416
343368,0.19416
396346,0.19416
510287,0.19416
593478,0.19416
307809,0.19416
455249,0.19416
72787,0.19416
208241,0.19416
689102,0.19416
125883,0.19416
618445,0.19416
593583,0.19416
81101,0.19416
116970,0.19416
680435,0.19416
413942,0.19416
342589,0.19416
463253,0.19416
493028,0.19416
425796,0.19416
187621,0.19416
260924,0.19416
168236,0.19416
684965,0.19416
675132,0.19416
41933,0.19416
583949,0.19416
712069,0.19416
552692,0.19416
153168,0.19416
404254,0.19416
577317,0.19416
552083,0.19416
417460,0.19416
596813,0.19416
33977,0.19416
389224,0.19416
151103,0.19416
442987,0.19416
220166,0.19416
216577,0.19416
26064,0.19416
275948,0.19416
146472,0.19416
562442,0.19416
51371,0.19416
306211,0.19416
643087,0.19416
61269,0.19416
450382,0.19416
367344,0.19416
52561,0.19416
70021,0.19416
154979,0.19416
395022,0.19416
346777,0.19416
470146,0.19416
491887,0.19416
584662,0.19416
277459,0.19416
681283,0.19416
6500,0.19416
423912,0.19416
405367,0.19416
550077,0.19416
433826,0.19416
84201,0.19416
282494,0.19416
191388,0.19416
149379,0.19416
627512,0.19416
122739,0.19416
213253,0.19416
483618,0.19416
343241,0.19416
343622,0.19416
94348,0.19416
396909,0.19416
35419,0.19416
554537,0.19416
120761,0.19416
594656,0.19416
201618,0.19416
647053,0.19416
612206,0.19416
399544,0.19416
552361,0.19416
632575,0.19416
133361,0.19416
561024,0.19416
270372,0.19416
13418,0.19416
172891,0.19416
463454,0.19416
77116,0.19416
512772,0.19416
35674,0.19416
145139,0.19416
676737,0.19416
346770,0.19416
80967,0.19416
556351,0.19416
174840,0.19416
683163,0.19416
283505,0.19416
579304,0.19416
555729,0.19416
387979,0.19416
129682,0.19416
161950,0.19416
247530,0.19416
534971,0.19416
76457,0.19416
463832,0.19416
2424,0.19416
625369,0.19416
487896,0.19416
423836,0.19416
4445,0.19416
593082,0.19416
314687,0.19416
240054,0.19416
198138,0.19416
420417,0.19416
629149,0.19416
85004,0.19416
47250,0.19416
700252,0.19416
477254,0.19416
705861,0.19416
652642,0.19416
578682,0.19416
129710,0.19416
591188,0.19416
99868,0.19416
197815,0.19416
283021,0.19416
497442,0.19416
344725,0.19416
373316,0.19416
323470,0.19416
169772,0.19416
636401,0.19416
11385,0.19416
540889,0.19416
331504,0.19416
109866,0.19416
124560,0.19416
491069,0.19416
29911,0.19416
263155,0.19416
272865,0.19416
134831,0.19416
270551,0.19416
481817,0.19416
374523,0.19416
715988,0.19416
22271,0.19416
105664,0.19416
105735,0.19416
215316,0.19416
488467,0.19416
485553,0.19416
518358,0.19416
359580,0.19416
27842,0.19416
693394,0.19416
706139,0.19416
406562,0.19416
415525,0.19416
494176,0.19416
601297,0.19416
190758,0.19416
270440,0.19416
244450,0.19416
668471,0.19416
518101,0.19416
249345,0.19416
422655,0.19416
12150,0.19416
589570,0.19416
